prod_id,qty,price,discount,member,txn_id,start_txn_time
d5e9a6,2,23,14,FALSE,3c250e,27-03-2021 08:25:55
72f5d4,4,19,14,FALSE,3c250e,27-03-2021 08:25:55
9ec847,5,54,14,FALSE,3c250e,27-03-2021 08:25:55
c8d436,3,10,14,FALSE,3c250e,27-03-2021 08:25:55
2a2353,1,57,14,FALSE,3c250e,27-03-2021 08:25:55
f084eb,4,36,14,FALSE,3c250e,27-03-2021 08:25:55
b9a74d,1,17,14,FALSE,3c250e,27-03-2021 08:25:55
2feb6b,4,29,14,FALSE,3c250e,27-03-2021 08:25:55
c4a632,4,13,8,TRUE,c22758,14-03-2021 07:01:11
e83aa3,2,32,8,TRUE,c22758,14-03-2021 07:01:11
e31d39,3,10,8,TRUE,c22758,14-03-2021 07:01:11
72f5d4,4,19,8,TRUE,c22758,14-03-2021 07:01:11
9ec847,3,54,8,TRUE,c22758,14-03-2021 07:01:11
5d267b,3,40,8,TRUE,c22758,14-03-2021 07:01:11
c8d436,4,10,8,TRUE,c22758,14-03-2021 07:01:11
f084eb,3,36,8,TRUE,c22758,14-03-2021 07:01:11
b9a74d,3,17,8,TRUE,c22758,14-03-2021 07:01:11
d5e9a6,5,23,14,FALSE,fa2fa7,02-03-2021 07:17:53
72f5d4,5,19,14,FALSE,fa2fa7,02-03-2021 07:17:53
9ec847,4,54,14,FALSE,fa2fa7,02-03-2021 07:17:53
5d267b,1,40,14,FALSE,fa2fa7,02-03-2021 07:17:53
c8d436,2,10,14,FALSE,fa2fa7,02-03-2021 07:17:53
2a2353,4,57,14,FALSE,fa2fa7,02-03-2021 07:17:53
f084eb,2,36,14,FALSE,fa2fa7,02-03-2021 07:17:53
b9a74d,5,17,14,FALSE,fa2fa7,02-03-2021 07:17:53
c4a632,4,13,11,FALSE,4447c7,22-02-2021 17:24:57
d5e9a6,2,23,11,FALSE,4447c7,22-02-2021 17:24:57
72f5d4,1,19,11,FALSE,4447c7,22-02-2021 17:24:57
9ec847,3,54,11,FALSE,4447c7,22-02-2021 17:24:57
f084eb,2,36,11,FALSE,4447c7,22-02-2021 17:24:57
b9a74d,4,17,11,FALSE,4447c7,22-02-2021 17:24:57
2feb6b,1,29,11,FALSE,4447c7,22-02-2021 17:24:57
c4a632,2,13,20,TRUE,e2543a,19-02-2021 20:39:00
e83aa3,1,32,20,TRUE,e2543a,19-02-2021 20:39:00
d5e9a6,4,23,20,TRUE,e2543a,19-02-2021 20:39:00
9ec847,3,54,20,TRUE,e2543a,19-02-2021 20:39:00
5d267b,3,40,20,TRUE,e2543a,19-02-2021 20:39:00
c8d436,3,10,20,TRUE,e2543a,19-02-2021 20:39:00
b9a74d,1,17,20,TRUE,e2543a,19-02-2021 20:39:00
9ec847,4,54,24,FALSE,996529,25-03-2021 07:05:25
5d267b,1,40,24,FALSE,996529,25-03-2021 07:05:25
b9a74d,1,17,24,FALSE,996529,25-03-2021 07:05:25
c4a632,5,13,18,TRUE,02500b,16-02-2021 03:40:46
e83aa3,5,32,18,TRUE,02500b,16-02-2021 03:40:46
e31d39,2,10,18,TRUE,02500b,16-02-2021 03:40:46
72f5d4,1,19,18,TRUE,02500b,16-02-2021 03:40:46
c8d436,1,10,18,TRUE,02500b,16-02-2021 03:40:46
f084eb,2,36,18,TRUE,02500b,16-02-2021 03:40:46
c4a632,1,13,19,TRUE,95c579,03-01-2021 20:39:46
9ec847,5,54,19,TRUE,95c579,03-01-2021 20:39:46
5d267b,1,40,19,TRUE,95c579,03-01-2021 20:39:46
c8d436,1,10,19,TRUE,95c579,03-01-2021 20:39:46
2a2353,1,57,19,TRUE,95c579,03-01-2021 20:39:46
b9a74d,5,17,19,TRUE,95c579,03-01-2021 20:39:46
2feb6b,4,29,19,TRUE,95c579,03-01-2021 20:39:46
c4a632,3,13,0,FALSE,5f80a2,01-03-2021 19:38:58
e31d39,3,10,0,FALSE,5f80a2,01-03-2021 19:38:58
d5e9a6,3,23,0,FALSE,5f80a2,01-03-2021 19:38:58
5d267b,3,40,0,FALSE,5f80a2,01-03-2021 19:38:58
2feb6b,5,29,0,FALSE,5f80a2,01-03-2021 19:38:58
c4a632,5,13,3,TRUE,e4db8b,01-02-2021 19:30:25
e31d39,2,10,3,TRUE,e4db8b,01-02-2021 19:30:25
72f5d4,1,19,3,TRUE,e4db8b,01-02-2021 19:30:25
9ec847,4,54,3,TRUE,e4db8b,01-02-2021 19:30:25
5d267b,3,40,3,TRUE,e4db8b,01-02-2021 19:30:25
c8d436,1,10,3,TRUE,e4db8b,01-02-2021 19:30:25
2a2353,3,57,3,TRUE,e4db8b,01-02-2021 19:30:25
b9a74d,2,17,3,TRUE,e4db8b,01-02-2021 19:30:25
2feb6b,2,29,3,TRUE,e4db8b,01-02-2021 19:30:25
c4a632,5,13,13,TRUE,7af653,06-01-2021 20:23:57
e83aa3,5,32,13,TRUE,7af653,06-01-2021 20:23:57
c8d436,3,10,13,TRUE,7af653,06-01-2021 20:23:57
e31d39,1,10,13,FALSE,599e7c,18-02-2021 12:32:08
9ec847,5,54,13,FALSE,599e7c,18-02-2021 12:32:08
5d267b,3,40,13,FALSE,599e7c,18-02-2021 12:32:08
c8d436,3,10,13,FALSE,599e7c,18-02-2021 12:32:08
f084eb,1,36,13,FALSE,599e7c,18-02-2021 12:32:08
b9a74d,5,17,13,FALSE,599e7c,18-02-2021 12:32:08
c4a632,2,13,8,TRUE,df7c67,11-03-2021 14:39:48
e83aa3,4,32,8,TRUE,df7c67,11-03-2021 14:39:48
72f5d4,3,19,8,TRUE,df7c67,11-03-2021 14:39:48
5d267b,5,40,8,TRUE,df7c67,11-03-2021 14:39:48
b9a74d,1,17,8,TRUE,df7c67,11-03-2021 14:39:48
2feb6b,4,29,8,TRUE,df7c67,11-03-2021 14:39:48
e83aa3,5,32,6,FALSE,c64e2c,02-01-2021 15:53:43
e31d39,2,10,6,FALSE,c64e2c,02-01-2021 15:53:43
d5e9a6,4,23,6,FALSE,c64e2c,02-01-2021 15:53:43
72f5d4,5,19,6,FALSE,c64e2c,02-01-2021 15:53:43
9ec847,5,54,6,FALSE,c64e2c,02-01-2021 15:53:43
5d267b,2,40,6,FALSE,c64e2c,02-01-2021 15:53:43
c8d436,3,10,6,FALSE,c64e2c,02-01-2021 15:53:43
2a2353,4,57,6,FALSE,c64e2c,02-01-2021 15:53:43
b9a74d,2,17,6,FALSE,c64e2c,02-01-2021 15:53:43
e83aa3,3,32,17,FALSE,84c992,11-02-2021 17:25:55
5d267b,5,40,17,FALSE,84c992,11-02-2021 17:25:55
2a2353,4,57,17,FALSE,84c992,11-02-2021 17:25:55
f084eb,5,36,17,FALSE,84c992,11-02-2021 17:25:55
e83aa3,4,32,15,FALSE,be5062,22-03-2021 06:10:43
e31d39,1,10,15,FALSE,be5062,22-03-2021 06:10:43
5d267b,1,40,15,FALSE,be5062,22-03-2021 06:10:43
b9a74d,3,17,15,FALSE,be5062,22-03-2021 06:10:43
e31d39,4,10,2,FALSE,28d9b1,18-03-2021 06:46:46
d5e9a6,1,23,2,FALSE,28d9b1,18-03-2021 06:46:46
c8d436,1,10,2,FALSE,28d9b1,18-03-2021 06:46:46
b9a74d,3,17,2,FALSE,28d9b1,18-03-2021 06:46:46
2feb6b,5,29,2,FALSE,28d9b1,18-03-2021 06:46:46
e31d39,4,10,15,FALSE,b6ad96,18-03-2021 10:00:28
72f5d4,4,19,15,FALSE,b6ad96,18-03-2021 10:00:28
5d267b,3,40,15,FALSE,b6ad96,18-03-2021 10:00:28
c8d436,5,10,15,FALSE,b6ad96,18-03-2021 10:00:28
f084eb,5,36,15,FALSE,b6ad96,18-03-2021 10:00:28
b9a74d,2,17,15,FALSE,b6ad96,18-03-2021 10:00:28
c4a632,5,13,3,FALSE,423be3,15-03-2021 05:45:12
e83aa3,3,32,3,FALSE,423be3,15-03-2021 05:45:12
9ec847,4,54,3,FALSE,423be3,15-03-2021 05:45:12
f084eb,3,36,3,FALSE,423be3,15-03-2021 05:45:12
2feb6b,2,29,3,FALSE,423be3,15-03-2021 05:45:12
e83aa3,4,32,6,TRUE,95ade5,28-03-2021 13:54:33
d5e9a6,4,23,6,TRUE,95ade5,28-03-2021 13:54:33
9ec847,5,54,6,TRUE,95ade5,28-03-2021 13:54:33
c8d436,3,10,6,TRUE,95ade5,28-03-2021 13:54:33
2a2353,4,57,6,TRUE,95ade5,28-03-2021 13:54:33
2feb6b,1,29,6,TRUE,95ade5,28-03-2021 13:54:33
c4a632,5,13,18,FALSE,c64353,01-03-2021 05:35:04
e83aa3,4,32,18,FALSE,c64353,01-03-2021 05:35:04
5d267b,1,40,18,FALSE,c64353,01-03-2021 05:35:04
c8d436,3,10,18,FALSE,c64353,01-03-2021 05:35:04
2a2353,1,57,18,FALSE,c64353,01-03-2021 05:35:04
f084eb,3,36,18,FALSE,c64353,01-03-2021 05:35:04
e83aa3,5,32,22,FALSE,6fffe1,29-03-2021 02:35:27
e31d39,4,10,22,FALSE,6fffe1,29-03-2021 02:35:27
d5e9a6,5,23,22,FALSE,6fffe1,29-03-2021 02:35:27
72f5d4,3,19,22,FALSE,6fffe1,29-03-2021 02:35:27
f084eb,4,36,22,FALSE,6fffe1,29-03-2021 02:35:27
b9a74d,1,17,22,FALSE,6fffe1,29-03-2021 02:35:27
e83aa3,5,32,12,FALSE,fbc589,22-02-2021 11:26:16
d5e9a6,4,23,12,FALSE,fbc589,22-02-2021 11:26:16
5d267b,2,40,12,FALSE,fbc589,22-02-2021 11:26:16
2feb6b,1,29,12,FALSE,fbc589,22-02-2021 11:26:16
c4a632,3,13,2,FALSE,b349e9,04-02-2021 14:48:05
e31d39,3,10,2,FALSE,b349e9,04-02-2021 14:48:05
d5e9a6,1,23,2,FALSE,b349e9,04-02-2021 14:48:05
b9a74d,2,17,2,FALSE,b349e9,04-02-2021 14:48:05
2feb6b,5,29,2,FALSE,b349e9,04-02-2021 14:48:05
e83aa3,5,32,9,TRUE,f4c5ff,15-03-2021 13:11:50
9ec847,5,54,9,TRUE,f4c5ff,15-03-2021 13:11:50
2feb6b,5,29,9,TRUE,f4c5ff,15-03-2021 13:11:50
c4a632,2,13,11,TRUE,9076a9,06-02-2021 04:01:49
e83aa3,2,32,11,TRUE,9076a9,06-02-2021 04:01:49
e31d39,3,10,11,TRUE,9076a9,06-02-2021 04:01:49
d5e9a6,1,23,11,TRUE,9076a9,06-02-2021 04:01:49
72f5d4,2,19,11,TRUE,9076a9,06-02-2021 04:01:49
9ec847,3,54,11,TRUE,9076a9,06-02-2021 04:01:49
5d267b,5,40,11,TRUE,9076a9,06-02-2021 04:01:49
c4a632,1,13,4,FALSE,4d95d7,04-01-2021 09:54:39
9ec847,5,54,4,FALSE,4d95d7,04-01-2021 09:54:39
5d267b,4,40,4,FALSE,4d95d7,04-01-2021 09:54:39
c8d436,2,10,4,FALSE,4d95d7,04-01-2021 09:54:39
2a2353,1,57,4,FALSE,4d95d7,04-01-2021 09:54:39
f084eb,5,36,4,FALSE,4d95d7,04-01-2021 09:54:39
2feb6b,4,29,4,FALSE,4d95d7,04-01-2021 09:54:39
c4a632,4,13,24,FALSE,21f315,05-03-2021 06:51:19
d5e9a6,3,23,24,FALSE,21f315,05-03-2021 06:51:19
9ec847,4,54,24,FALSE,21f315,05-03-2021 06:51:19
5d267b,2,40,24,FALSE,21f315,05-03-2021 06:51:19
c8d436,5,10,24,FALSE,21f315,05-03-2021 06:51:19
b9a74d,3,17,24,FALSE,21f315,05-03-2021 06:51:19
2feb6b,4,29,24,FALSE,21f315,05-03-2021 06:51:19
c4a632,3,13,21,TRUE,7c29ba,16-02-2021 19:27:50
d5e9a6,3,23,21,TRUE,7c29ba,16-02-2021 19:27:50
72f5d4,2,19,21,TRUE,7c29ba,16-02-2021 19:27:50
9ec847,4,54,21,TRUE,7c29ba,16-02-2021 19:27:50
b9a74d,5,17,21,TRUE,7c29ba,16-02-2021 19:27:50
2feb6b,5,29,21,TRUE,7c29ba,16-02-2021 19:27:50
c4a632,2,13,5,FALSE,c3c95e,11-03-2021 03:22:12
d5e9a6,2,23,5,FALSE,c3c95e,11-03-2021 03:22:12
72f5d4,1,19,5,FALSE,c3c95e,11-03-2021 03:22:12
9ec847,1,54,5,FALSE,c3c95e,11-03-2021 03:22:12
5d267b,5,40,5,FALSE,c3c95e,11-03-2021 03:22:12
2feb6b,5,29,5,FALSE,c3c95e,11-03-2021 03:22:12
72f5d4,1,19,15,TRUE,a78d7c,30-03-2021 17:41:24
2a2353,1,57,15,TRUE,a78d7c,30-03-2021 17:41:24
f084eb,1,36,15,TRUE,a78d7c,30-03-2021 17:41:24
b9a74d,2,17,15,TRUE,a78d7c,30-03-2021 17:41:24
c4a632,1,13,19,TRUE,d8632f,21-03-2021 06:30:37
e83aa3,2,32,19,TRUE,d8632f,21-03-2021 06:30:37
e31d39,4,10,19,TRUE,d8632f,21-03-2021 06:30:37
d5e9a6,4,23,19,TRUE,d8632f,21-03-2021 06:30:37
72f5d4,3,19,19,TRUE,d8632f,21-03-2021 06:30:37
5d267b,1,40,19,TRUE,d8632f,21-03-2021 06:30:37
c8d436,5,10,19,TRUE,d8632f,21-03-2021 06:30:37
f084eb,3,36,19,TRUE,d8632f,21-03-2021 06:30:37
d5e9a6,1,23,24,TRUE,a7031c,14-01-2021 14:25:07
9ec847,4,54,24,TRUE,a7031c,14-01-2021 14:25:07
5d267b,3,40,24,TRUE,a7031c,14-01-2021 14:25:07
c8d436,3,10,24,TRUE,a7031c,14-01-2021 14:25:07
b9a74d,4,17,24,TRUE,a7031c,14-01-2021 14:25:07
2feb6b,4,29,24,TRUE,a7031c,14-01-2021 14:25:07
d5e9a6,4,23,22,FALSE,9defd3,21-03-2021 03:10:09
72f5d4,4,19,22,FALSE,9defd3,21-03-2021 03:10:09
9ec847,5,54,22,FALSE,9defd3,21-03-2021 03:10:09
c8d436,3,10,22,FALSE,9defd3,21-03-2021 03:10:09
f084eb,5,36,22,FALSE,9defd3,21-03-2021 03:10:09
2feb6b,1,29,22,FALSE,9defd3,21-03-2021 03:10:09
e83aa3,1,32,23,FALSE,8e8077,21-01-2021 20:31:01
72f5d4,5,19,23,FALSE,8e8077,21-01-2021 20:31:01
9ec847,5,54,23,FALSE,8e8077,21-01-2021 20:31:01
2a2353,1,57,23,FALSE,8e8077,21-01-2021 20:31:01
f084eb,3,36,23,FALSE,8e8077,21-01-2021 20:31:01
b9a74d,4,17,23,FALSE,8e8077,21-01-2021 20:31:01
2feb6b,1,29,23,FALSE,8e8077,21-01-2021 20:31:01
72f5d4,4,19,8,TRUE,c7c7d6,15-02-2021 10:31:36
2a2353,2,57,8,TRUE,c7c7d6,15-02-2021 10:31:36
f084eb,2,36,8,TRUE,c7c7d6,15-02-2021 10:31:36
d5e9a6,4,23,14,FALSE,84eaba,14-01-2021 08:05:05
c8d436,1,10,14,FALSE,84eaba,14-01-2021 08:05:05
f084eb,1,36,14,FALSE,84eaba,14-01-2021 08:05:05
b9a74d,1,17,14,FALSE,84eaba,14-01-2021 08:05:05
c4a632,4,13,8,TRUE,dbd977,02-03-2021 14:50:56
e83aa3,4,32,8,TRUE,dbd977,02-03-2021 14:50:56
72f5d4,1,19,8,TRUE,dbd977,02-03-2021 14:50:56
9ec847,1,54,8,TRUE,dbd977,02-03-2021 14:50:56
5d267b,5,40,8,TRUE,dbd977,02-03-2021 14:50:56
c8d436,5,10,8,TRUE,dbd977,02-03-2021 14:50:56
2feb6b,1,29,8,TRUE,dbd977,02-03-2021 14:50:56
c4a632,5,13,19,TRUE,5fe0bb,13-01-2021 10:07:38
e83aa3,2,32,19,TRUE,5fe0bb,13-01-2021 10:07:38
e31d39,2,10,19,TRUE,5fe0bb,13-01-2021 10:07:38
d5e9a6,5,23,19,TRUE,5fe0bb,13-01-2021 10:07:38
9ec847,3,54,19,TRUE,5fe0bb,13-01-2021 10:07:38
5d267b,1,40,19,TRUE,5fe0bb,13-01-2021 10:07:38
c8d436,1,10,19,TRUE,5fe0bb,13-01-2021 10:07:38
2a2353,2,57,19,TRUE,5fe0bb,13-01-2021 10:07:38
2feb6b,4,29,19,TRUE,5fe0bb,13-01-2021 10:07:38
e31d39,4,10,8,FALSE,9cf34e,05-01-2021 17:51:42
d5e9a6,4,23,8,FALSE,9cf34e,05-01-2021 17:51:42
72f5d4,4,19,8,FALSE,9cf34e,05-01-2021 17:51:42
c8d436,5,10,8,FALSE,9cf34e,05-01-2021 17:51:42
2a2353,2,57,8,FALSE,9cf34e,05-01-2021 17:51:42
b9a74d,2,17,8,FALSE,9cf34e,05-01-2021 17:51:42
e83aa3,2,32,13,FALSE,8fca03,25-02-2021 04:41:24
e31d39,5,10,13,FALSE,8fca03,25-02-2021 04:41:24
d5e9a6,3,23,13,FALSE,8fca03,25-02-2021 04:41:24
72f5d4,4,19,13,FALSE,8fca03,25-02-2021 04:41:24
5d267b,3,40,13,FALSE,8fca03,25-02-2021 04:41:24
f084eb,5,36,13,FALSE,8fca03,25-02-2021 04:41:24
e31d39,4,10,12,TRUE,e9790d,11-01-2021 00:01:58
72f5d4,2,19,12,TRUE,e9790d,11-01-2021 00:01:58
9ec847,4,54,12,TRUE,e9790d,11-01-2021 00:01:58
f084eb,4,36,12,TRUE,e9790d,11-01-2021 00:01:58
b9a74d,3,17,12,TRUE,e9790d,11-01-2021 00:01:58
2feb6b,3,29,12,TRUE,e9790d,11-01-2021 00:01:58
e83aa3,3,32,14,TRUE,ab746f,04-03-2021 14:51:06
e31d39,4,10,14,TRUE,ab746f,04-03-2021 14:51:06
d5e9a6,3,23,14,TRUE,ab746f,04-03-2021 14:51:06
c8d436,4,10,14,TRUE,ab746f,04-03-2021 14:51:06
2a2353,2,57,14,TRUE,ab746f,04-03-2021 14:51:06
c4a632,5,13,15,TRUE,2ca636,24-02-2021 01:54:23
e83aa3,2,32,15,TRUE,2ca636,24-02-2021 01:54:23
e31d39,4,10,15,TRUE,2ca636,24-02-2021 01:54:23
d5e9a6,3,23,15,TRUE,2ca636,24-02-2021 01:54:23
9ec847,5,54,15,TRUE,2ca636,24-02-2021 01:54:23
5d267b,4,40,15,TRUE,2ca636,24-02-2021 01:54:23
2a2353,3,57,15,TRUE,2ca636,24-02-2021 01:54:23
f084eb,2,36,15,TRUE,2ca636,24-02-2021 01:54:23
b9a74d,3,17,15,TRUE,2ca636,24-02-2021 01:54:23
2feb6b,1,29,15,TRUE,2ca636,24-02-2021 01:54:23
c4a632,1,13,14,FALSE,00ebd5,19-01-2021 00:44:07
e83aa3,1,32,14,FALSE,00ebd5,19-01-2021 00:44:07
e31d39,5,10,14,FALSE,00ebd5,19-01-2021 00:44:07
d5e9a6,5,23,14,FALSE,00ebd5,19-01-2021 00:44:07
9ec847,4,54,14,FALSE,00ebd5,19-01-2021 00:44:07
f084eb,1,36,14,FALSE,00ebd5,19-01-2021 00:44:07
2feb6b,2,29,14,FALSE,00ebd5,19-01-2021 00:44:07
c4a632,1,13,4,TRUE,269448,03-03-2021 09:50:11
d5e9a6,1,23,4,TRUE,269448,03-03-2021 09:50:11
2a2353,4,57,4,TRUE,269448,03-03-2021 09:50:11
f084eb,4,36,4,TRUE,269448,03-03-2021 09:50:11
e31d39,5,10,7,FALSE,5d9add,18-01-2021 14:56:58
72f5d4,4,19,7,FALSE,5d9add,18-01-2021 14:56:58
9ec847,5,54,7,FALSE,5d9add,18-01-2021 14:56:58
5d267b,5,40,7,FALSE,5d9add,18-01-2021 14:56:58
c8d436,4,10,7,FALSE,5d9add,18-01-2021 14:56:58
f084eb,4,36,7,FALSE,5d9add,18-01-2021 14:56:58
c4a632,5,13,8,FALSE,f38471,18-01-2021 22:42:31
e83aa3,5,32,8,FALSE,f38471,18-01-2021 22:42:31
e31d39,5,10,8,FALSE,f38471,18-01-2021 22:42:31
d5e9a6,4,23,8,FALSE,f38471,18-01-2021 22:42:31
72f5d4,4,19,8,FALSE,f38471,18-01-2021 22:42:31
9ec847,4,54,8,FALSE,f38471,18-01-2021 22:42:31
5d267b,4,40,8,FALSE,f38471,18-01-2021 22:42:31
c8d436,5,10,8,FALSE,f38471,18-01-2021 22:42:31
2a2353,3,57,8,FALSE,f38471,18-01-2021 22:42:31
b9a74d,4,17,8,FALSE,f38471,18-01-2021 22:42:31
2feb6b,4,29,8,FALSE,f38471,18-01-2021 22:42:31
d5e9a6,3,23,18,TRUE,6b37f4,14-03-2021 03:55:18
2a2353,2,57,18,TRUE,6b37f4,14-03-2021 03:55:18
e31d39,1,10,8,FALSE,0a66b6,24-03-2021 00:13:08
d5e9a6,2,23,8,FALSE,0a66b6,24-03-2021 00:13:08
9ec847,2,54,8,FALSE,0a66b6,24-03-2021 00:13:08
f084eb,2,36,8,FALSE,0a66b6,24-03-2021 00:13:08
b9a74d,4,17,8,FALSE,0a66b6,24-03-2021 00:13:08
e31d39,2,10,9,TRUE,4fdde1,26-02-2021 15:47:48
d5e9a6,2,23,9,TRUE,4fdde1,26-02-2021 15:47:48
72f5d4,1,19,9,TRUE,4fdde1,26-02-2021 15:47:48
5d267b,1,40,9,TRUE,4fdde1,26-02-2021 15:47:48
2feb6b,1,29,9,TRUE,4fdde1,26-02-2021 15:47:48
72f5d4,4,19,11,FALSE,7b5130,28-03-2021 15:58:47
5d267b,4,40,11,FALSE,7b5130,28-03-2021 15:58:47
c8d436,3,10,11,FALSE,7b5130,28-03-2021 15:58:47
2a2353,4,57,11,FALSE,7b5130,28-03-2021 15:58:47
b9a74d,1,17,11,FALSE,7b5130,28-03-2021 15:58:47
2feb6b,1,29,11,FALSE,7b5130,28-03-2021 15:58:47
c4a632,2,13,12,TRUE,47ca7b,26-03-2021 10:17:21
d5e9a6,4,23,12,TRUE,47ca7b,26-03-2021 10:17:21
72f5d4,5,19,12,TRUE,47ca7b,26-03-2021 10:17:21
9ec847,3,54,12,TRUE,47ca7b,26-03-2021 10:17:21
5d267b,5,40,12,TRUE,47ca7b,26-03-2021 10:17:21
2feb6b,2,29,12,TRUE,47ca7b,26-03-2021 10:17:21
e83aa3,2,32,6,TRUE,f22bbb,02-03-2021 00:39:22
e31d39,4,10,6,TRUE,f22bbb,02-03-2021 00:39:22
d5e9a6,4,23,6,TRUE,f22bbb,02-03-2021 00:39:22
9ec847,2,54,6,TRUE,f22bbb,02-03-2021 00:39:22
5d267b,2,40,6,TRUE,f22bbb,02-03-2021 00:39:22
c8d436,3,10,6,TRUE,f22bbb,02-03-2021 00:39:22
b9a74d,5,17,6,TRUE,f22bbb,02-03-2021 00:39:22
e83aa3,2,32,19,TRUE,c88ea4,17-02-2021 17:11:30
e31d39,5,10,19,TRUE,c88ea4,17-02-2021 17:11:30
d5e9a6,3,23,19,TRUE,c88ea4,17-02-2021 17:11:30
72f5d4,5,19,19,TRUE,c88ea4,17-02-2021 17:11:30
5d267b,5,40,19,TRUE,c88ea4,17-02-2021 17:11:30
2a2353,2,57,19,TRUE,c88ea4,17-02-2021 17:11:30
b9a74d,3,17,19,TRUE,c88ea4,17-02-2021 17:11:30
2feb6b,2,29,19,TRUE,c88ea4,17-02-2021 17:11:30
c4a632,3,13,16,TRUE,e9ca87,05-01-2021 14:46:34
e83aa3,4,32,16,TRUE,e9ca87,05-01-2021 14:46:34
e31d39,4,10,16,TRUE,e9ca87,05-01-2021 14:46:34
d5e9a6,3,23,16,TRUE,e9ca87,05-01-2021 14:46:34
f084eb,3,36,16,TRUE,e9ca87,05-01-2021 14:46:34
d5e9a6,2,23,0,FALSE,46ff9b,19-03-2021 10:26:36
c8d436,5,10,0,FALSE,46ff9b,19-03-2021 10:26:36
2a2353,2,57,0,FALSE,46ff9b,19-03-2021 10:26:36
2feb6b,2,29,0,FALSE,46ff9b,19-03-2021 10:26:36
c4a632,3,13,7,TRUE,cfde35,11-01-2021 01:28:34
e83aa3,5,32,7,TRUE,cfde35,11-01-2021 01:28:34
9ec847,2,54,7,TRUE,cfde35,11-01-2021 01:28:34
c8d436,4,10,7,TRUE,cfde35,11-01-2021 01:28:34
2a2353,2,57,7,TRUE,cfde35,11-01-2021 01:28:34
c4a632,2,13,11,FALSE,0ad763,06-02-2021 22:00:07
d5e9a6,3,23,11,FALSE,0ad763,06-02-2021 22:00:07
72f5d4,2,19,11,FALSE,0ad763,06-02-2021 22:00:07
9ec847,1,54,11,FALSE,0ad763,06-02-2021 22:00:07
5d267b,5,40,11,FALSE,0ad763,06-02-2021 22:00:07
c8d436,3,10,11,FALSE,0ad763,06-02-2021 22:00:07
2feb6b,4,29,11,FALSE,0ad763,06-02-2021 22:00:07
c4a632,4,13,1,TRUE,ff6294,18-03-2021 15:07:25
e83aa3,5,32,1,TRUE,ff6294,18-03-2021 15:07:25
e31d39,1,10,1,TRUE,ff6294,18-03-2021 15:07:25
9ec847,1,54,1,TRUE,ff6294,18-03-2021 15:07:25
5d267b,1,40,1,TRUE,ff6294,18-03-2021 15:07:25
f084eb,1,36,1,TRUE,ff6294,18-03-2021 15:07:25
2feb6b,1,29,1,TRUE,ff6294,18-03-2021 15:07:25
e83aa3,3,32,12,TRUE,b5a536,23-03-2021 12:26:53
e31d39,2,10,12,TRUE,b5a536,23-03-2021 12:26:53
72f5d4,1,19,12,TRUE,b5a536,23-03-2021 12:26:53
9ec847,1,54,12,TRUE,b5a536,23-03-2021 12:26:53
2a2353,3,57,12,TRUE,b5a536,23-03-2021 12:26:53
f084eb,4,36,12,TRUE,b5a536,23-03-2021 12:26:53
2feb6b,1,29,12,TRUE,b5a536,23-03-2021 12:26:53
c4a632,4,13,11,TRUE,99d98c,30-01-2021 06:44:49
e83aa3,3,32,11,TRUE,99d98c,30-01-2021 06:44:49
d5e9a6,2,23,11,TRUE,99d98c,30-01-2021 06:44:49
5d267b,2,40,11,TRUE,99d98c,30-01-2021 06:44:49
f084eb,3,36,11,TRUE,99d98c,30-01-2021 06:44:49
b9a74d,1,17,11,TRUE,99d98c,30-01-2021 06:44:49
2feb6b,2,29,11,TRUE,99d98c,30-01-2021 06:44:49
e31d39,2,10,12,FALSE,d2427c,02-03-2021 12:30:20
9ec847,3,54,12,FALSE,d2427c,02-03-2021 12:30:20
5d267b,4,40,12,FALSE,d2427c,02-03-2021 12:30:20
2a2353,2,57,12,FALSE,d2427c,02-03-2021 12:30:20
b9a74d,3,17,12,FALSE,d2427c,02-03-2021 12:30:20
2feb6b,3,29,12,FALSE,d2427c,02-03-2021 12:30:20
d5e9a6,4,23,22,TRUE,f7701f,08-01-2021 10:02:18
2a2353,1,57,22,TRUE,f7701f,08-01-2021 10:02:18
f084eb,1,36,22,TRUE,f7701f,08-01-2021 10:02:18
b9a74d,1,17,22,TRUE,f7701f,08-01-2021 10:02:18
2feb6b,5,29,22,TRUE,f7701f,08-01-2021 10:02:18
c4a632,4,13,15,TRUE,6c7da2,26-02-2021 17:03:07
e83aa3,3,32,15,TRUE,6c7da2,26-02-2021 17:03:07
e31d39,2,10,15,TRUE,6c7da2,26-02-2021 17:03:07
d5e9a6,3,23,15,TRUE,6c7da2,26-02-2021 17:03:07
72f5d4,3,19,15,TRUE,6c7da2,26-02-2021 17:03:07
9ec847,1,54,15,TRUE,6c7da2,26-02-2021 17:03:07
2a2353,5,57,15,TRUE,6c7da2,26-02-2021 17:03:07
b9a74d,1,17,15,TRUE,6c7da2,26-02-2021 17:03:07
2feb6b,3,29,15,TRUE,6c7da2,26-02-2021 17:03:07
d5e9a6,5,23,11,FALSE,1106f2,22-01-2021 23:11:25
9ec847,5,54,11,FALSE,1106f2,22-01-2021 23:11:25
5d267b,3,40,11,FALSE,1106f2,22-01-2021 23:11:25
c8d436,4,10,11,FALSE,1106f2,22-01-2021 23:11:25
b9a74d,4,17,11,FALSE,1106f2,22-01-2021 23:11:25
